9420,4,16.92_38.16
10980,4,19.12_33.2
153697,4,17.6_33.8
77457,4,19.0_35.72
73377,4,18.72_7.04
124817,4,16.56_4.8
100482,4,17.84_6.16
40449,4,16.92_34.36
63009,4,16.04_4.48
46809,4,9.0_13.36
73362,4,17.96_4.12
38769,4,17.2_4.44
82002,4,9.44_13.2
33129,4,18.32_4.28
70722,4,17.08_36.52
108002,4,18.76_6.12
56169,4,12.8_35.92
43889,4,14.6_33.12
97187,4,16.68_37.2
90147,4,9.6_15.08
78387,4,17.28_36.04
74547,4,16.64_6.76
115667,4,6.56_3.36
111587,4,17.52_35.68
124067,4,18.64_4.64
75027,4,17.32_35.88
83427,4,17.72_35.64
44034,4,14.92_30.48
20121,4,17.16_7.04
30381,4,17.52_4.68
122052,4,17.44_6.16
61034,4,17.12_35.16
20301,4,16.24_29.6
30541,4,17.72_4.4
23421,4,18.16_4.32
38714,4,17.04_4.4
23601,4,19.08_6.92
49314,4,17.4_37.56
33114,4,16.72_28.56
74532,4,16.64_34.32
132712,4,7.16_3.8
103332,4,18.24_35.68
78932,4,16.72_4.24
79092,4,16.52_33.44
95652,4,14.68_30.32
83412,4,18.08_4.56
58314,4,16.48_35.08
162377,4,16.52_4.16
77957,4,18.2_4.32
79077,4,16.32_32.64
72102,4,16.8_37.32
34059,4,16.84_36.32
62979,4,18.92_4.08
101382,4,8.88_13.32
60939,4,14.4_37.16
93542,4,17.96_36.88
34659,4,17.2_32.16
40899,4,16.96_34.0
65702,4,15.68_32.16
37059,4,17.8_36.56
63699,4,18.28_4.36
91062,4,6.84_3.76
141292,4,15.68_31.04
37419,4,8.16_12.68
79062,4,16.44_4.28
107942,4,16.12_31.32
96102,4,14.4_30.64
46059,4,14.44_28.56
140237,4,18.6_4.0
72327,4,9.28_14.28
113367,4,18.44_4.56
74967,4,17.32_33.6
167182,4,6.32_3.48
155087,4,16.72_38.36
151247,4,17.92_36.52
90525,4,9.52_13.28
3105,4,16.52_33.24
9801,4,17.88_32.56
7239,4,17.72_37.72
140698,4,14.72_30.52
1554,4,19.16_34.6
8871,4,17.0_4.32
2980,4,13.24_33.88
34023,4,17.32_6.12
29028,4,18.68_6.72
69210,4,17.36_38.2
8886,4,7.0_3.48
56703,4,18.44_4.2
42813,4,16.28_6.28
23928,4,8.76_14.16
48543,4,8.96_13.12
91680,4,16.24_37.56
38628,4,13.12_32.0
4969,4,16.04_31.88
52863,4,17.28_28.36
5484,4,17.84_4.2
78570,4,6.88_3.32
28128,4,17.08_29.12
92385,4,8.68_16.72
46743,4,17.84_4.8
92865,4,17.0_6.72
38508,4,15.8_32.44
88785,4,17.12_6.32
79050,4,16.12_35.16
89265,4,18.88_6.16
36663,4,18.52_34.52
12501,4,17.12_36.04
72945,4,4.28_17.56
78225,4,18.16_33.2
163228,4,19.08_38.2
34068,4,18.28_4.56
58473,4,8.24_12.72
81630,4,15.36_30.72
71970,4,16.16_4.2
34113,4,14.56_32.64
58293,4,16.16_32.0
50793,4,17.8_36.96
61623,4,17.72_4.56
70110,4,18.36_36.44
40593,4,17.52_6.2
145558,4,9.12_13.52
73410,4,16.88_32.76
73650,4,9.16_15.44
82830,4,16.4_4.8
11991,4,15.52_32.68
51273,4,15.0_31.28
86235,4,16.44_4.52
148388,4,16.84_4.4
79230,4,19.16_37.36
35073,4,16.92_4.24
61833,4,18.08_33.88
16101,4,16.48_32.2
148093,4,16.4_4.4
86850,4,16.52_7.08
151268,4,18.92_4.52
95595,4,19.12_4.24
35793,4,16.68_4.72
94095,4,16.32_4.08
29678,4,16.16_29.56
157253,4,17.64_7.04
116175,4,18.72_4.56
88995,4,4.36_17.96
137158,4,18.6_4.56
71595,4,17.56_37.4
76995,4,19.04_36.6
132,4,17.4_32.72
79920,4,17.2_31.92
145958,4,19.12_6.4
131558,4,18.16_32.32
11511,4,14.52_30.64
44088,4,16.96_35.56
94995,4,18.72_4.48
72060,4,16.0_33.6
156583,4,17.64_6.36
5259,4,18.4_36.16
150503,4,15.12_28.12
168008,4,17.04_4.6
54708,4,16.76_36.76
96500,4,16.6_30.88
38238,4,16.8_32.48
26253,4,16.08_32.8
14106,4,8.2_13.64
25233,4,18.92_4.68
26678,4,15.0_32.92
96480,4,13.32_32.8
48618,4,18.52_35.76
80400,4,16.12_4.08
76820,4,15.16_32.92
20273,4,7.16_3.72
93180,4,18.08_34.6
29493,4,17.52_35.96
10491,4,17.8_6.28
61218,4,18.08_4.52
9036,4,17.16_4.72
69000,4,17.6_35.08
17313,4,17.44_4.8
17373,4,15.76_32.72
14166,4,17.64_4.44
34818,4,16.44_29.76
9576,4,18.12_6.68
98340,4,16.36_4.76
119100,4,16.16_4.6
26673,4,15.56_33.4
26328,4,18.56_6.04
47298,4,6.6_3.44
76185,4,18.76_4.16
39198,4,16.8_35.56
26733,4,4.08_17.2
16533,4,13.04_36.88
24348,4,16.84_32.76
45378,4,17.68_36.44
9771,4,17.72_37.16
3045,4,16.16_6.16
35178,4,8.12_13.88
85200,4,18.4_4.0
19713,4,16.8_31.4
37398,4,16.76_30.96
91620,4,16.4_36.0
46728,4,16.36_33.52
99860,4,17.96_32.56
21933,4,16.6_4.72
70860,4,16.04_31.48
28093,4,4.4_18.24
9636,4,14.92_28.0
52098,4,18.84_4.68
54453,4,18.4_35.88
1974,4,4.36_18.4
69045,4,15.04_29.96
58038,4,17.08_4.8
78885,4,16.0_4.08
141323,4,12.6_32.6
59208,4,18.68_6.44
62733,4,16.2_34.8
134443,4,15.92_31.76
58443,4,8.6_13.76
17328,4,17.44_6.6
72840,4,8.64_13.56
56643,4,16.28_4.52
23568,4,17.04_4.12
68390,4,18.12_35.8
137228,4,17.84_6.88
33558,4,19.2_6.04
63003,4,18.48_4.24
609,4,14.52_32.52
61083,4,17.4_7.08
52038,4,16.6_32.16
81750,4,18.52_4.44
2055,4,17.96_4.2
78360,4,16.08_29.84
65523,4,16.68_33.0
63723,4,16.08_28.68
31848,4,17.44_32.12
127910,4,16.84_4.76
71580,4,18.16_7.08
30828,4,18.56_33.32
61923,4,14.72_31.24
92730,4,9.4_12.28
87030,4,16.72_35.48
40413,4,18.0_36.4
51963,4,17.24_33.68
3090,4,16.24_33.12
39723,4,18.12_4.6
549,4,17.04_37.72
60363,4,18.32_36.96
88845,4,17.96_33.36
141293,4,15.2_32.6
136718,4,16.96_4.32
53568,4,16.52_34.64
121895,4,12.0_32.2
9651,4,6.76_3.84
85095,4,18.92_33.48
126285,4,17.64_4.24
147118,4,9.4_13.48
25788,4,18.56_35.84
78375,4,6.88_3.32
31968,4,16.2_33.84
79175,4,6.16_3.32
73245,4,17.04_6.12
9846,4,17.12_6.12
158638,4,16.36_32.32
166958,4,17.68_4.48
126330,4,17.96_4.12
83655,4,17.76_4.04
1104,4,16.4_4.08
73191,4,17.88_35.64
71976,4,8.8_12.72
72216,4,13.16_32.56
9543,4,17.52_6.0
8523,4,17.4_34.48
10113,4,14.68_32.36
85176,4,14.32_38.04
77016,4,18.4_37.6
93816,4,9.16_12.56
57156,4,17.48_37.12
69336,4,17.32_4.56
42876,4,17.84_37.68
63396,4,15.48_30.08
49116,4,16.64_36.88
36876,4,16.0_4.08
86136,4,14.76_30.44
33036,4,18.56_6.0
53516,4,16.32_4.32
37236,4,17.52_36.92
47556,4,18.72_38.16
91176,4,15.0_30.44
57956,4,16.92_29.08
55916,4,16.6_32.16
11943,4,18.56_4.76
79176,4,17.04_6.76
49836,4,16.12_31.68
33476,4,17.72_4.56
43956,4,19.0_6.4
58356,4,16.92_6.84
71961,4,16.28_4.56
42381,4,18.04_38.32
56781,4,16.76_38.08
88986,4,18.68_6.4
63021,4,4.68_18.16
61221,4,18.0_34.04
59181,4,16.24_38.2
46941,4,18.0_38.28
57261,4,18.6_4.76
63501,4,18.68_6.36
82026,4,8.44_14.04
63621,4,18.36_4.12
39141,4,9.32_13.76
39221,4,8.64_12.24
33141,4,17.8_33.8
79146,4,14.44_32.56
39741,4,16.52_34.52
37701,4,17.4_34.28
67851,4,6.88_3.52
88971,4,8.24_12.36
89211,4,16.8_4.12
102651,4,17.12_4.8
75051,4,17.8_34.76
67371,4,17.16_34.88
67836,4,17.6_33.52
50526,4,17.0_35.48
88956,4,16.28_30.08
65166,4,9.12_14.12
38646,4,16.28_30.36
63606,4,4.4_18.64
18527,4,9.32_14.08
53526,4,18.88_4.76
43326,4,15.84_33.12
49566,4,18.04_6.56
47526,4,18.92_4.56
103356,4,9.24_13.72
99276,4,8.12_13.6
33366,4,16.68_4.04
133720,4,18.64_4.64
35526,4,17.04_6.32
56166,4,16.72_29.68
39806,4,15.88_29.68
153145,4,9.28_14.12
158395,4,8.96_13.16
60471,4,19.04_35.56
92286,4,18.72_6.92
60711,4,9.2_12.56
54711,4,18.88_4.6
63111,4,13.84_33.0
46751,4,6.56_3.64
48831,4,17.72_37.76
69006,4,16.72_4.16
44751,4,18.72_34.8
38751,4,17.08_33.04
57231,4,15.64_32.0
49071,4,17.4_4.48
47031,4,18.96_4.52
42951,4,17.0_35.64
65511,4,16.68_4.2
49191,4,18.44_4.64
63591,4,17.84_33.64
57591,4,17.16_6.36
71871,4,17.76_4.08
68511,4,18.16_4.6
109791,4,18.28_4.28
105711,4,18.36_4.68
162430,4,12.48_36.36
154270,4,17.56_4.28
81471,4,17.8_36.96
82431,4,18.32_32.28
91071,4,18.4_4.04
70671,4,16.32_31.44
60416,4,17.24_6.68
1953,4,8.84_12.88
92256,4,17.92_4.64
84096,4,16.28_33.08
68016,4,9.12_13.92
12648,4,19.04_35.96
7350,4,17.44_33.28
34296,4,19.0_33.44
1968,4,18.96_34.36
40536,4,18.84_6.56
5580,4,18.12_6.72
28572,4,17.8_4.16
3063,4,13.88_36.48
8175,4,18.56_34.8
155200,4,18.28_4.44
17372,4,17.08_28.52
8718,4,17.2_36.56
26652,4,12.92_36.92
15888,4,17.32_37.12
29772,4,15.56_30.08
41136,4,17.0_34.96
61656,4,17.28_31.8
2958,4,16.64_35.64
28812,4,16.44_4.36
26772,4,19.16_7.08
13908,4,4.0_18.12
55656,4,17.88_34.08
31932,4,19.12_38.0
6705,4,14.92_29.92
3228,4,18.16_4.68
12918,4,18.52_6.28
1743,4,17.12_6.0
25872,4,18.2_37.8
3363,4,18.76_4.28
158080,4,16.88_35.84
10908,4,9.36_16.04
5985,4,16.08_4.68
8928,4,17.16_38.24
1053,4,18.52_4.6
2013,4,18.04_4.36
33696,4,17.76_6.12
16872,4,16.84_37.16
28152,4,17.04_4.56
104481,4,16.04_32.4
160930,4,17.2_4.04
91041,4,14.8_32.48
70641,4,8.04_13.88
87201,4,16.88_4.6
103761,4,17.48_4.68
99921,4,17.8_4.16
140675,4,16.64_6.84
62481,4,16.84_4.76
52401,4,19.04_6.84
51321,4,17.76_35.52
55521,4,16.64_6.32
37401,4,6.6_3.28
49841,4,17.0_36.2
155045,4,12.16_33.56
102291,4,17.16_36.12
65811,4,19.12_4.12
123491,4,17.08_4.64
153895,4,18.96_4.08
52506,4,18.64_4.68
17097,4,16.52_37.48
31437,4,16.6_34.68
72836,4,16.56_6.8
46826,4,18.16_4.76
42786,4,18.32_34.84
40866,4,15.04_30.84
19417,4,16.4_4.24
36786,4,17.72_7.08
65556,4,18.84_35.16
82116,4,16.56_30.52
23697,4,17.08_32.92
39306,4,18.12_35.6
24777,4,17.12_4.12
26877,4,18.88_34.04
27957,4,17.84_4.0
26977,4,16.6_37.24
32097,4,8.88_13.04
30117,4,16.36_35.28
43986,4,18.68_32.96
109701,4,17.36_32.16
85781,4,4.16_17.8
102261,4,16.84_29.16
70101,4,17.24_31.2
79221,4,18.0_36.2
76166,4,16.04_4.68
52731,4,18.64_35.4
40731,4,16.16_36.32
47171,4,16.36_33.28
74166,4,18.2_37.16
35091,4,13.32_33.88
33131,4,18.08_6.84
49611,4,8.64_12.72
60051,4,9.48_12.28
120246,4,14.72_28.76
149965,4,16.96_4.52
121431,4,16.0_31.56
56436,4,17.36_4.6
67143,4,17.24_37.28
36132,4,18.32_34.36
34092,4,17.44_33.56
62772,4,17.88_6.76
9597,4,16.4_7.08
40452,4,17.96_38.36
34332,4,18.36_4.04
68808,4,18.24_4.48
126168,4,16.6_6.2
40652,4,14.32_37.32
15807,4,19.0_4.56
42852,4,19.0_4.56
40812,4,16.52_33.4
15837,4,18.68_36.72
14337,4,17.32_37.4
11277,4,9.2_12.76
63612,4,12.92_32.2
45252,4,18.52_6.32
55532,4,16.84_7.12
148624,4,17.0_4.64
10827,4,19.08_36.6
33132,4,18.28_4.6
14997,4,17.76_4.48
60132,4,16.0_34.4
45852,4,17.52_34.92
43932,4,18.48_7.04
92313,4,16.8_30.72
130713,4,15.04_29.96
92073,4,15.4_31.8
60437,4,14.4_32.16
58437,4,18.04_6.52
42357,4,16.32_7.08
65157,4,8.64_13.48
54957,4,7.12_3.6
34797,4,6.28_3.72
55557,4,16.88_34.72
35277,4,8.44_13.64
37397,4,19.12_7.16
71883,4,17.52_35.88
69003,4,14.48_30.8
155734,4,4.32_18.96
110763,4,14.92_31.36
78363,4,18.16_32.04
88428,4,18.88_37.04
50382,4,17.8_36.12
40182,4,15.0_30.2
101148,4,8.52_14.2
58782,4,17.96_6.48
34302,4,17.48_37.0
24335,4,17.28_4.76
50742,4,18.12_35.48
40622,4,16.36_4.4
48942,4,16.2_37.2
126588,4,16.32_4.76
47262,4,17.88_4.56
82428,4,17.08_4.44
49422,4,17.28_38.32
70188,4,17.8_34.76
79068,4,18.12_4.68
74988,4,15.08_30.16
53982,4,16.88_35.0
28055,4,17.52_6.56
99948,4,17.0_32.56
47982,4,14.48_30.44
92253,4,16.12_4.44
77853,4,19.08_35.96
90333,4,16.84_33.0
91053,4,17.32_7.04
107613,4,8.56_12.32
99933,4,13.36_35.96
40127,4,14.44_32.04
72078,4,16.48_36.2
38127,4,18.64_37.48
54687,4,17.04_36.44
93438,4,4.48_18.8
137884,4,18.36_4.64
38727,4,16.48_6.88
47127,4,18.72_37.56
99678,4,15.72_29.92
47847,4,17.04_35.92
83598,4,16.48_28.48
145309,4,12.44_35.32
85023,4,14.36_37.2
81663,4,16.4_4.56
99663,4,9.24_14.2
75423,4,18.92_37.52
33,4,19.04_34.04
8472,4,19.2_6.24
56472,4,18.72_4.48
8532,4,15.28_29.08
1836,4,17.48_37.4
68448,4,19.08_36.76
3549,4,16.4_4.76
5052,4,7.08_3.32
93168,4,18.96_36.48
3424,4,8.44_14.28
19200,4,14.68_30.72
113808,4,18.08_4.68
36552,4,16.44_4.44
8157,4,4.08_16.8
20340,4,17.0_37.48
48872,4,16.72_4.56
30600,4,14.84_28.16
26520,4,16.44_4.32
34752,4,17.76_32.52
8712,4,16.6_6.52
9762,4,18.8_37.72
5907,4,16.92_6.6
86448,4,17.24_33.2
30840,4,16.08_32.92
12372,4,9.24_14.12
61872,4,17.2_4.4
55752,4,8.76_12.76
11892,4,16.16_38.24
49632,4,17.84_4.4
5952,4,17.0_35.28
8322,4,17.6_4.08
4932,4,16.44_4.44
87168,4,17.16_36.8
17700,4,19.12_34.52
10902,4,15.92_30.0
2214,4,17.88_6.76
30000,4,18.88_35.8
70848,4,18.08_34.76
17720,4,19.0_4.72
8862,4,18.44_32.92
95568,4,12.48_37.48
12972,4,4.48_17.44
19800,4,18.04_33.12
11472,4,16.2_4.68
5487,4,17.44_4.36
8052,4,16.96_4.72
1566,4,18.08_33.76
29160,4,18.92_32.76
43992,4,17.12_6.68
85473,4,18.08_32.32
71313,4,17.2_35.0
72018,4,17.12_37.96
40137,4,17.12_4.76
117618,4,18.64_35.68
34257,4,18.04_4.52
54777,4,18.28_32.8
52857,4,9.36_12.8
34857,4,18.64_32.32
32817,4,6.8_3.4
53457,4,14.44_31.92
47337,4,15.88_33.36
74418,4,16.88_30.96
57897,4,17.4_32.24
55977,4,17.0_4.24
141989,4,18.52_6.16
88323,4,17.48_4.08
88883,4,17.4_33.2
114243,4,19.0_4.16
114483,4,17.68_37.88
166919,4,9.12_12.36
84708,4,17.84_32.4
89028,4,16.6_4.16
54762,4,17.92_6.64
77028,4,16.52_4.52
73188,4,16.44_28.72
46842,4,17.08_4.56
40722,4,6.88_9.0
31665,4,12.88_35.64
40842,4,17.36_32.64
57282,4,13.08_37.48
49242,4,18.0_4.52
73908,4,18.68_4.64
94388,4,6.16_3.68
63642,4,17.44_32.36
21605,4,18.28_4.28
30825,4,15.16_30.44
74148,4,18.76_6.56
26745,4,16.68_7.12
39162,4,19.04_35.4
26765,4,16.4_4.72
41322,4,18.4_36.16
39282,4,17.68_6.8
64002,4,19.04_4.52
16645,4,4.0_18.32
87108,4,8.0_13.64
128148,4,16.4_6.16
55962,4,17.8_36.68
145289,4,8.2_14.16
144874,4,16.88_4.12
81333,4,17.0_6.44
94053,4,16.44_28.12
102453,4,17.12_33.24
164234,4,17.4_36.44
78293,4,8.04_12.6
103653,4,15.88_31.36
95573,4,17.08_4.08
100293,4,7.08_3.48
80358,4,16.76_4.08
76278,4,9.44_13.44
56787,4,16.52_33.48
40467,4,16.72_4.64
40707,4,17.52_33.32
59307,4,13.08_32.56
34827,4,8.2_14.16
41067,4,18.76_37.0
51387,4,18.96_33.8
74118,4,16.72_4.68
55547,4,15.76_32.56
63747,4,18.2_4.8
61827,4,18.68_4.08
64107,4,17.68_4.16
75078,4,18.24_6.36
67158,4,18.4_32.48
100038,4,18.64_4.0
152269,4,19.2_4.0
67623,4,16.2_36.68
76023,4,17.76_34.68
89223,4,13.32_37.88
146734,4,6.2_3.56
73383,4,13.04_35.64
123303,4,17.2_4.24
78263,4,18.12_33.16
149294,4,17.4_4.52
58452,4,18.56_4.76
48260,4,16.96_38.28
72924,4,7.04_3.68
14364,4,16.08_4.56
2952,4,16.56_4.12
40245,4,16.4_37.48
59070,4,19.16_33.4
47240,4,16.4_4.72
14394,4,18.12_7.08
10989,4,18.12_34.84
13884,4,16.6_35.56
93114,4,18.6_4.6
38670,4,17.24_4.04
53520,4,14.76_32.84
33020,4,17.6_36.08
6948,4,17.72_4.2
65310,4,19.12_36.0
8274,4,17.96_4.6
582,4,18.52_7.16
46950,4,6.56_3.56
44565,4,18.4_4.16
49560,4,16.12_30.48
100344,4,15.32_29.64
66384,4,9.36_14.4
59310,4,6.36_3.36
32084,4,9.28_14.32
2997,4,18.76_6.84
34830,4,17.16_6.72
5493,4,13.2_32.64
42645,4,17.6_32.88
33110,4,16.32_34.2
14064,4,8.12_13.24
2877,4,17.52_6.2
12879,4,17.28_4.04
12024,4,16.56_4.56
59790,4,17.56_4.76
77274,4,17.04_32.2
76209,4,15.52_32.16
53085,4,16.88_6.24
117489,4,17.04_4.6
103644,4,17.36_4.32
73569,4,17.84_37.28
100044,4,16.28_32.88
127809,4,6.84_3.32
42345,4,16.08_38.36
68649,4,17.72_4.76
54705,4,17.56_4.56
34965,4,16.76_37.44
16859,4,19.0_4.08
42425,4,8.44_13.72
105609,4,18.12_34.56
50625,4,18.48_4.12
56865,4,8.64_12.72
58350,4,17.08_6.12
102429,4,18.28_6.08
48945,4,18.24_4.12
13299,4,17.28_36.72
65505,4,19.2_6.12
164356,4,16.48_38.16
71934,4,17.16_4.72
61605,4,16.96_33.6
55545,4,17.56_33.84
77289,4,16.32_4.0
86754,4,16.76_37.0
60615,4,18.88_4.8
95234,4,17.84_32.92
146021,4,18.24_4.6
38655,4,16.96_32.64
55485,4,19.04_4.12
75939,4,17.68_4.8
78744,4,16.08_7.08
106419,4,16.68_4.52
73854,4,18.12_34.36
77859,4,17.52_32.76
34935,4,16.32_4.48
94419,4,18.32_33.44
78579,4,14.4_30.92
164596,4,18.68_4.6
43335,4,18.52_4.08
103299,4,14.8_29.72
134246,4,4.52_16.8
78234,4,6.04_3.2
91209,4,13.8_33.0
137191,4,16.92_33.44
58410,4,19.04_33.8
53735,4,6.28_3.44
29309,4,8.6_14.2
80559,4,19.12_34.64
129684,4,17.92_34.44
38700,4,18.64_4.04
65994,4,4.6_16.96
32469,4,16.48_36.8
22329,4,16.92_37.36
93519,4,17.12_28.4
39165,4,12.68_32.12
19329,4,17.0_36.44
94239,4,15.08_33.04
131336,4,18.16_6.44
147091,4,18.44_35.88
17449,4,8.72_12.2
33090,4,18.88_4.16
77919,4,17.28_37.28
95679,4,9.56_13.56
57690,4,16.84_36.56
31929,4,18.04_7.16
75354,4,16.72_4.24
66324,4,9.16_12.32
74664,4,18.68_33.12
79284,4,18.8_34.84
145951,4,6.08_3.44
6528,4,8.88_16.56
95844,4,18.2_35.72
17829,4,8.8_13.28
47100,4,18.12_4.4
19929,4,17.12_36.0
10044,4,17.92_34.44
68949,4,17.08_31.2
88779,4,17.44_6.28
139306,4,16.84_38.04
31464,4,16.48_36.48
86229,4,4.56_17.52
75834,4,17.32_4.12
56880,4,16.64_6.96
82149,4,18.08_6.68
69339,4,9.52_13.12
98949,4,17.68_34.04
152491,4,18.04_36.84
9114,4,6.24_3.44
58395,4,18.8_6.8
9699,4,15.08_28.64
112694,4,16.16_6.96
14754,4,16.12_6.68
69819,4,17.68_4.8
108614,4,17.08_37.36
75974,4,16.72_4.68
56445,4,9.12_12.12
34275,4,17.36_4.56
14244,4,16.64_36.76
115419,4,15.76_29.6
85014,4,16.48_38.32
8148,4,16.8_4.44
36675,4,16.48_37.72
12969,4,12.44_37.96
78054,4,17.2_28.2
70694,4,17.84_6.68
46800,4,9.16_13.16
79179,4,18.28_6.08
149996,4,19.16_4.6
4833,4,18.12_4.56
79254,4,18.32_4.48
124614,4,16.88_6.6
8178,4,16.4_37.44
52710,4,14.32_34.52
166861,4,16.68_6.52
89319,4,16.84_30.76
11244,4,16.52_4.76
65559,4,18.88_35.36
44325,4,19.2_33.16
128919,4,17.12_6.76
27624,4,17.04_32.72
108519,4,18.2_6.2
38430,4,8.08_14.2
160751,4,8.72_14.12
34920,4,18.36_6.76
64644,4,19.08_4.56
38700,3,20.72_4.48
9699,3,16.76_31.8
13299,3,19.2_40.8
47100,3,20.12_4.88
33020,3,19.56_40.08
12879,3,19.2_4.52
78744,3,17.88_7.84
74664,3,20.76_36.8
12969,3,13.84_42.2
10989,3,20.12_38.72
100344,3,17.0_32.96
68649,3,19.68_5.28
105609,3,20.12_38.4
77289,3,18.16_4.44
91209,3,15.32_36.68
147091,3,20.48_39.88
75834,3,19.24_4.56
56445,3,10.12_13.44
44325,3,21.32_36.84
40245,3,18.2_41.64
93114,3,20.68_5.12
44565,3,20.44_4.64
42645,3,19.56_36.52
77274,3,18.92_35.76
53085,3,18.72_6.92
34965,3,18.64_41.6
61605,3,18.88_37.32
55485,3,21.16_4.6
164596,3,20.76_5.08
78234,3,6.72_3.56
65994,3,5.08_18.84
39165,3,14.08_35.72
75354,3,18.56_4.72
88779,3,19.36_6.96
69339,3,10.6_14.56
69819,3,19.64_5.32
115419,3,17.52_32.88
79179,3,20.32_6.76
52710,3,15.92_38.36
38430,3,8.96_15.8
72924,3,7.8_4.08
59070,3,21.28_37.12
38670,3,19.16_4.48
65310,3,21.24_40.0
46950,3,7.28_3.96
59310,3,7.08_3.72
34830,3,19.08_7.48
33110,3,18.12_38.0
59790,3,19.48_5.28
103644,3,19.28_4.8
100044,3,18.08_36.52
16859,3,21.08_4.52
58350,3,18.96_6.84
102429,3,20.32_6.76
71934,3,19.04_5.24
60615,3,21.0_5.32
38655,3,18.84_36.24
73854,3,20.12_38.16
34935,3,18.16_4.96
43335,3,20.56_4.56
53735,3,6.96_3.84
80559,3,21.24_38.48
93519,3,19.04_31.56
94239,3,16.76_36.72
77919,3,19.2_41.4
95679,3,10.6_15.04
145951,3,6.72_3.8
6528,3,9.84_18.36
10044,3,19.92_38.28
31464,3,18.32_40.52
56880,3,18.52_7.72
9114,3,6.92_3.84
14754,3,17.92_7.4
14244,3,18.48_40.84
8148,3,18.68_4.96
46800,3,10.2_14.6
4833,3,20.12_5.04
8178,3,18.24_41.6
11244,3,18.36_5.28
27624,3,18.92_36.36
34920,3,20.4_7.52
14364,3,17.84_5.08
2952,3,18.4_4.6
47240,3,18.24_5.24
14394,3,20.12_7.88
13884,3,18.44_39.52
53520,3,16.36_36.48
6948,3,19.68_4.68
8274,3,19.96_5.12
582,3,20.56_7.96
49560,3,17.92_33.88
66384,3,10.36_16.0
32084,3,10.28_15.88
2997,3,20.84_7.6
5493,3,14.64_36.28
14064,3,9.0_14.72
2877,3,19.44_6.92
12024,3,18.4_5.08
76209,3,17.24_35.72
117489,3,18.92_5.12
73569,3,19.84_41.44
127809,3,7.6_3.68
42345,3,17.88_42.6
54705,3,19.52_5.08
42425,3,9.36_15.24
50625,3,20.56_4.6
56865,3,9.6_14.16
48945,3,20.28_4.6
65505,3,21.32_6.8
164356,3,18.32_42.4
55545,3,19.52_37.6
86754,3,18.6_41.12
95234,3,19.84_36.56
146021,3,20.28_5.12
75939,3,19.64_5.32
106419,3,18.52_5.0
77859,3,19.44_36.4
94419,3,20.36_37.16
78579,3,16.0_34.36
103299,3,16.44_33.04
134246,3,5.04_18.68
137191,3,18.8_37.16
58410,3,21.16_37.56
29309,3,9.56_15.8
129684,3,19.92_38.24
32469,3,18.28_40.88
22329,3,18.8_41.52
19329,3,18.88_40.52
131336,3,20.2_7.16
17449,3,9.68_13.52
33090,3,21.0_4.64
57690,3,18.72_40.6
31929,3,20.04_7.96
66324,3,10.2_13.68
79284,3,20.88_38.72
95844,3,20.24_39.68
17829,3,9.76_14.76
19929,3,19.0_40.0
68949,3,19.0_34.68
139306,3,18.72_42.28
86229,3,5.08_19.48
82149,3,20.12_7.4
98949,3,19.64_37.84
152491,3,20.04_40.92
58395,3,20.88_7.56
112694,3,17.96_7.72
108614,3,19.0_41.48
75974,3,18.56_5.2
34275,3,19.28_5.04
85014,3,18.32_42.56
36675,3,18.32_41.88
78054,3,19.12_31.36
70694,3,19.84_7.44
149996,3,21.28_5.12
79254,3,20.36_5.0
124614,3,18.76_7.36
166861,3,18.52_7.24
89319,3,18.72_34.16
65559,3,20.96_39.28
128919,3,19.04_7.52
108519,3,20.24_6.88
48260,3,18.84_42.52
40842,3,19.32_36.28
58452,3,20.6_5.28
12372,3,10.28_15.72
36132,3,20.36_38.2
34092,3,19.4_37.28
57282,3,14.56_41.68
62772,3,19.84_7.52
61872,3,19.12_4.88
64107,3,19.68_4.64
9597,3,18.24_7.88
40452,3,19.96_42.6
55752,3,9.72_14.2
34332,3,20.44_4.48
11892,3,17.96_42.48
49242,3,20.0_5.0
68808,3,20.28_4.96
126168,3,18.44_6.88
49632,3,19.84_4.88
40652,3,15.92_41.48
73908,3,20.76_5.16
5952,3,18.92_39.2
15807,3,21.12_5.08
42852,3,21.12_5.08
80358,3,18.6_4.52
40812,3,18.36_37.12
76278,3,10.48_14.96
8322,3,19.56_4.52
15837,3,20.76_40.8
14337,3,19.24_41.56
94388,3,6.88_4.08
11277,3,10.2_14.16
4932,3,18.28_4.92
63642,3,19.4_35.96
63612,3,14.36_35.8
45252,3,20.56_7.0
87168,3,19.08_40.88
55532,3,18.68_7.92
17700,3,21.24_38.36
75078,3,20.24_7.04
148624,3,18.88_5.16
21605,3,20.32_4.76
10827,3,21.2_40.68
10902,3,17.68_33.36
33132,3,20.32_5.08
14997,3,19.72_4.96
2214,3,19.88_7.52
60132,3,17.8_38.24
89223,3,14.8_42.08
56787,3,18.36_37.2
45852,3,19.44_38.8
30000,3,20.96_39.76
43932,3,20.52_7.84
92313,3,18.64_34.12
30825,3,16.88_33.84
70848,3,20.08_38.64
130713,3,16.68_33.28
17720,3,21.12_5.24
92073,3,17.12_35.36
60437,3,16.0_35.72
40467,3,18.56_5.16
8862,3,20.52_36.6
58437,3,20.04_7.24
42357,3,18.12_7.88
74148,3,20.88_7.28
65157,3,9.56_15.0
26745,3,18.56_7.92
